,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,cost,review,menu_item,type,city
410,1,0,2.9,255,0,62,3511,1152,250,1387,5004,2,2
411,1,0,4.5,549,0,30,398,771,400,13077,5004,2,2
412,1,0,4.1,775,0,62,3403,1593,300,2540,5004,2,2
413,1,0,3.6,208,28,72,1093,283,300,5722,4823,2,2
414,1,0,4.1,739,28,29,1261,563,500,1525,4622,2,2
415,1,0,3.8,310,3,62,1818,1152,400,828,1102,2,2
416,1,0,4.0,126,0,62,2578,1152,150,8153,1901,2,2
417,1,0,4.1,427,3,72,3503,1388,500,383,1873,2,2
418,1,0,4.0,197,0,62,2240,1152,300,13767,5004,2,2
419,1,0,4.1,601,0,62,3711,1473,700,12921,4767,2,2
420,1,0,3.9,488,28,72,5004,271,400,1228,1130,2,2
421,1,0,4.0,396,3,62,3678,1585,400,12770,5004,2,2
422,1,0,3.6,474,0,62,4850,1231,450,7703,5004,2,2
423,1,0,2.9,172,0,62,3460,1192,300,874,3171,2,2
424,1,0,3.1,175,3,62,257,41,250,1709,5004,2,2
425,1,0,4.0,939,0,20,2915,556,600,12378,5004,2,2
426,1,0,3.9,173,0,62,4047,1457,250,2990,4858,2,2
427,1,0,3.9,77,3,62,1357,1152,400,975,345,2,2
428,1,0,3.9,326,0,13,3920,1191,200,9919,5004,2,2
429,1,0,3.3,212,28,62,326,234,350,7681,1270,2,2
430,1,0,4.1,464,0,62,2620,1175,300,5466,5004,2,2
431,1,0,3.3,628,3,29,4215,920,450,1871,4113,2,2
432,1,0,3.6,518,28,20,1658,1585,400,10142,2823,2,2
433,1,0,3.9,70,3,30,1328,765,350,12413,586,2,2
434,1,0,3.9,62,28,62,2110,322,300,9636,1080,2,2
435,1,0,4.4,819,30,30,2302,952,400,7297,5004,2,2
436,1,1,4.2,1964,3,20,2678,86,1000,6042,449,2,2
437,1,0,4.0,138,3,29,2263,233,650,9351,1967,2,2
438,1,0,3.3,455,3,20,1916,49,550,1372,2386,2,2
439,1,0,3.8,181,3,41,742,1177,600,4505,3633,2,2
440,1,0,3.6,43,28,62,2132,309,300,8175,812,2,2
441,1,0,2.7,159,28,62,3978,1461,750,2385,4188,2,2
442,1,0,3.2,166,3,62,4269,1503,600,3058,5004,2,2
443,1,0,3.7,128,3,72,973,280,400,7194,2745,2,2
444,1,0,2.9,126,0,62,2522,563,300,211,542,2,2
445,1,0,4.0,952,30,62,1100,1351,400,8283,1965,2,2
446,1,0,3.8,472,3,62,718,321,600,4100,1806,2,2
447,1,1,4.0,739,3,20,967,294,800,8218,2958,2,2
448,1,0,3.9,255,0,20,989,49,500,9904,1095,2,2
449,1,0,4.0,1974,28,20,2447,292,800,9590,4653,2,2
450,1,1,4.2,1428,28,20,3352,63,800,6763,1365,2,2
451,1,0,4.0,332,28,62,3118,1585,300,1479,5004,2,2
452,1,1,4.0,199,28,62,3563,1472,700,10533,2210,2,2
453,1,0,3.9,437,28,62,720,320,400,12594,661,2,2
454,1,0,3.8,207,3,20,1035,235,700,4541,933,2,2
455,1,1,4.4,4381,28,22,960,1464,600,1915,5004,2,2
456,1,0,3.8,55,3,62,2736,1585,300,7378,5004,2,2
457,1,0,4.0,597,3,62,3442,1152,400,12314,1549,2,2
458,1,0,3.0,102,0,20,4813,1585,600,2595,5004,2,2
459,1,0,3.9,189,0,62,1917,254,300,6989,1176,2,2
460,1,0,3.7,131,28,13,3921,502,400,1380,5004,2,2
461,1,0,4.2,373,28,20,3313,264,750,4070,5004,2,2
462,1,0,3.9,435,0,20,2451,195,650,3284,2984,2,2
463,1,0,4.1,292,0,20,1030,248,700,3913,5004,2,2
464,1,0,3.6,137,3,62,2126,83,300,4431,5004,2,2
465,1,0,3.2,133,3,20,4020,1205,500,13842,5004,2,2
466,1,0,3.9,37,28,72,2036,1514,250,6286,3844,2,2
467,1,0,3.7,170,28,62,1578,860,200,5759,5004,2,2
468,1,0,3.6,794,3,20,2338,284,550,12190,4165,2,2
469,1,0,4.6,404,3,20,1113,0,1000,9032,5004,2,2
470,1,1,3.9,561,3,20,2685,1152,900,3172,5004,2,2
471,1,1,3.9,486,0,13,3234,708,700,9298,5004,2,2
472,1,0,3.9,320,3,20,1112,1192,650,3691,2484,2,2
473,1,0,4.1,237,28,30,4178,789,500,7948,2614,2,2
474,1,1,3.9,1227,3,20,4594,114,900,2016,1162,2,2
475,1,0,4.0,95,3,29,2513,1109,600,12152,4890,2,2
476,1,1,4.1,1538,28,20,2331,163,1000,10442,2463,2,2
477,1,0,3.7,110,3,20,2595,42,800,3203,3491,2,2
478,1,0,4.1,381,0,62,4261,83,250,2746,4027,2,2
479,1,0,3.9,251,3,29,4213,1186,500,12790,1018,2,2
480,1,0,3.0,353,28,62,2481,1281,400,8985,5004,2,2
481,1,0,4.0,205,28,29,4028,1177,450,8012,2019,2,2
482,1,0,3.9,183,0,62,4194,866,250,2521,4637,2,2
483,1,0,3.9,99,3,30,442,952,400,5219,5004,2,2
484,1,0,4.1,260,28,62,2527,1152,300,4661,5004,2,2
485,1,0,3.9,355,0,62,896,1192,400,4433,5004,2,2
486,1,0,4.1,83,0,62,22,854,400,5198,5004,2,2
487,1,0,2.5,321,28,62,4600,1237,400,2426,3358,2,2
488,1,0,3.9,362,0,20,2581,1152,600,9042,5004,2,2
489,1,1,4.2,2166,28,60,1546,10,1200,13701,1749,2,2
490,1,0,4.0,182,28,69,4058,1117,400,10829,5004,2,2
491,1,1,3.8,500,3,20,369,1433,1000,3630,5004,2,2
492,1,0,4.0,532,3,20,1053,608,800,6000,5004,2,2
493,1,1,3.5,551,3,20,2445,1232,600,10636,5004,2,2
494,1,0,4.2,421,3,20,1175,602,700,10623,5004,2,2
495,1,0,3.7,662,28,20,2070,199,650,5230,5004,2,2
496,1,0,3.8,54,3,62,1061,298,500,798,3747,2,2
497,1,0,4.1,92,0,62,2905,535,300,7340,910,2,2
498,1,0,3.7,36,28,29,962,280,600,5800,717,2,2
499,1,0,4.2,2350,28,20,1927,1152,800,12828,5004,2,2
500,1,0,3.9,49,3,13,1947,330,600,4546,5004,2,2
501,1,0,3.7,184,0,62,4155,856,400,725,5004,2,2
502,1,1,3.6,225,3,20,1232,284,700,1853,4340,2,2
503,1,0,4.0,35,0,32,2695,773,300,11189,486,2,2
504,1,0,4.0,869,0,29,4748,248,500,5960,1272,2,2
505,1,0,4.0,153,28,62,4368,1633,200,4341,5004,2,2
506,1,0,3.7,139,3,62,2654,1264,400,10247,5004,2,2
507,1,0,3.7,181,3,29,257,280,500,4475,5004,2,2
508,1,0,3.9,669,0,20,2556,1152,500,2943,4345,2,2
509,1,0,3.7,168,3,62,4708,1106,600,12695,5004,2,2
510,1,0,3.8,170,3,62,794,1252,250,13461,5004,2,2
511,1,0,4.0,112,28,62,921,1645,200,6070,5004,2,2
512,1,0,3.8,58,0,62,3053,201,300,3977,3774,2,2
513,1,0,4.0,167,30,62,4943,1585,400,9420,5004,2,2
514,1,0,3.9,85,28,62,4848,1486,300,7647,5004,2,2
515,1,0,2.6,473,0,62,3736,998,600,76,890,2,2
516,1,0,3.7,217,28,20,2708,1419,500,4843,5004,2,2
517,1,0,3.6,192,0,29,1201,914,450,9549,5004,2,2
518,1,1,4.2,611,0,21,278,139,1500,2962,1759,2,2
519,1,0,4.0,166,3,29,957,1461,750,12387,1705,2,2
520,1,0,4.1,46,28,13,3640,500,600,10340,5004,2,2
521,1,1,4.4,2233,3,21,3784,742,1200,3199,5004,2,2
522,1,0,4.0,107,0,62,3482,1152,300,12393,5004,2,2
523,1,0,4.2,306,0,29,58,1041,600,3906,5004,2,2
524,1,1,3.8,756,28,20,2576,1152,1000,9107,5004,2,2
525,1,1,4.4,4309,28,52,3946,623,1600,12540,5004,2,2
526,1,0,4.0,212,3,62,3447,1152,400,13769,5004,2,2
527,1,0,2.9,153,3,62,2790,195,600,1652,5004,2,2
528,1,0,4.0,827,0,20,797,1486,500,5712,5004,2,2
529,1,0,4.0,256,3,62,598,320,500,10739,5004,2,2
530,1,0,3.9,40,3,41,5043,440,400,2686,5004,2,2
531,1,0,3.9,73,3,72,3966,1574,400,10669,5004,2,2
532,1,0,4.2,169,28,13,5050,359,600,9859,5004,2,2
533,1,0,4.1,586,28,20,2893,556,700,11821,5004,2,2
534,1,0,3.5,221,0,70,843,1115,400,3356,5004,2,2
535,1,0,3.5,177,0,62,2080,201,500,223,5004,2,2
536,1,0,3.9,347,28,20,3203,607,600,2955,5004,2,2
537,1,0,3.0,347,3,62,3799,1470,800,836,3093,2,2
538,1,0,3.9,385,28,62,4926,1472,600,8277,5004,2,2
539,1,0,4.0,1305,28,20,2102,623,750,8159,5004,2,2
540,1,0,3.0,122,3,20,3144,607,500,1668,5004,2,2
541,1,0,4.3,539,28,62,3174,615,300,13428,5004,2,2
542,1,1,3.9,681,3,20,1471,1270,800,12584,5004,2,2
543,1,0,3.8,106,28,29,3037,304,350,962,5004,2,2
544,1,1,4.1,1025,3,20,1240,1152,1000,12452,5004,2,2
545,1,0,3.6,132,3,12,2216,1648,250,748,5004,2,2
546,1,0,4.2,289,3,62,500,6,400,5340,5004,2,2
547,1,0,3.9,407,28,20,2538,1192,500,5509,5004,2,2
548,1,0,3.9,201,3,62,3439,1192,250,97,5004,2,2
549,1,0,3.7,37,3,13,4894,357,400,4547,5004,2,2
550,1,0,4.1,203,28,65,602,364,650,8380,304,2,2
551,1,0,3.1,320,28,20,2032,1380,600,1661,5004,2,2
552,1,1,3.8,257,3,20,2049,72,800,9902,5004,2,2
553,1,0,3.8,46,28,62,3802,1461,450,6057,5004,2,2
554,1,0,3.9,102,3,13,693,350,450,13047,5004,2,2
555,1,1,4.2,237,28,22,536,347,600,12744,5004,2,2
556,1,0,3.7,108,3,62,4546,1080,600,1557,5004,2,2
557,1,0,3.9,34,28,20,4499,1087,750,10431,5004,2,2
558,1,0,3.2,144,3,62,970,1214,350,858,2433,2,2
559,1,1,4.2,1028,28,21,4538,612,1100,2372,5004,2,2
560,1,0,3.8,84,3,29,1042,37,600,2343,3848,2,2
561,1,0,4.0,181,28,20,1924,1210,550,11346,5004,2,2
562,1,0,4.0,128,0,30,2381,945,230,11919,3206,2,2
563,1,0,3.8,171,28,62,17,1152,250,12020,5004,2,2
564,1,0,3.9,200,28,62,4554,1083,400,8973,5004,2,2
565,1,0,3.0,114,3,20,3206,519,1000,5465,5004,2,2
566,1,0,3.8,146,28,20,1169,519,600,145,5004,2,2
567,1,0,4.2,248,0,32,4891,208,500,601,370,2,2
568,1,1,4.1,583,28,21,4662,686,1200,7508,5004,2,2
569,1,0,3.7,42,28,62,3933,1192,500,2093,5004,2,2
570,1,0,3.7,171,3,13,1578,330,300,1352,5004,2,2
571,1,0,3.7,79,28,62,509,824,500,3587,5004,2,2
572,1,0,3.7,46,28,13,2011,316,450,2714,5004,2,2
573,0,0,4.2,1278,3,20,39,42,800,6966,5004,2,2
574,1,0,3.4,276,0,66,868,1451,250,8461,5004,2,2
575,1,0,3.1,64,28,20,2986,1550,750,2564,5004,2,2
576,1,0,4.0,69,0,30,5046,771,300,8375,5004,2,2
577,1,0,3.7,288,46,62,3409,1192,500,3774,3502,2,2
578,1,0,4.3,676,3,45,2606,770,500,9320,5004,2,2
579,1,0,4.1,140,28,62,4958,1543,100,7120,5004,2,2
580,1,0,4.0,65,28,9,4889,215,600,2718,4448,2,2
581,1,1,4.1,448,28,20,727,693,700,7707,5004,2,2
582,1,0,4.0,203,0,14,4785,348,500,9703,5004,2,2
583,1,0,3.1,166,3,62,962,1215,600,1163,5004,2,2
584,1,1,4.1,1320,28,20,1895,1218,1200,7087,5004,2,2
585,1,0,4.0,116,28,20,2665,602,400,7621,5004,2,2
586,1,0,4.4,288,3,12,1230,215,400,13383,5004,2,2
587,1,0,2.7,85,28,13,3816,494,500,378,5004,2,2
588,1,0,3.9,124,0,62,4245,1192,400,4839,5004,2,2
589,1,0,3.6,323,3,41,3565,1472,800,13916,5004,2,2
590,1,0,3.7,51,3,62,2,1152,300,6785,5004,2,2
591,1,0,4.2,229,28,20,3708,1292,1000,516,5004,2,2
592,1,0,2.8,102,3,62,4242,1192,350,10213,5004,2,2
593,1,0,4.0,76,28,62,4580,1019,150,780,5004,2,2
594,1,0,3.9,42,28,30,3990,815,250,455,5004,2,2
595,1,0,3.9,239,28,30,1721,787,500,7502,5004,2,2
596,1,0,3.7,55,28,62,1644,1616,200,13603,5004,2,2
597,1,0,3.9,178,28,30,5079,765,400,9797,5004,2,2
598,1,0,3.4,224,3,62,83,1055,400,8931,5004,2,2
599,1,0,3.9,199,0,62,3923,1447,300,2474,5004,2,2
600,1,1,4.0,1010,28,58,225,880,1300,13737,5004,2,2
601,1,1,3.8,72,28,62,1121,1492,400,5735,5004,2,2
602,0,1,4.1,1000,3,21,1143,49,800,6970,5004,2,2
603,1,0,3.8,613,0,13,3646,470,600,6593,5004,2,2
604,1,0,2.9,42,0,62,2762,1428,250,2136,5004,2,2
605,1,0,3.7,194,0,62,3432,1152,400,2921,5004,2,2
606,0,0,4.3,423,3,30,1285,952,150,2728,5004,2,2
607,1,0,3.7,158,30,20,4260,249,700,9712,5004,2,2
608,1,1,4.1,1403,28,26,1518,1292,1100,1271,959,2,2
609,1,0,3.9,153,28,41,444,425,400,5526,5004,2,2
610,1,1,2.9,90,3,20,1,1445,800,1427,5004,2,2
611,1,0,3.1,140,0,20,1904,1178,600,10166,5004,2,2
612,1,0,4.1,463,0,13,1663,342,500,1538,5004,2,2
613,1,0,4.2,384,3,72,1340,1461,600,11245,4129,2,2
614,0,0,4.0,177,3,62,4087,1108,400,10698,5004,2,2
615,1,0,3.6,70,0,62,4729,1244,350,13471,2397,2,2
616,1,1,4.0,790,28,20,1601,694,1300,5042,5004,2,2
617,1,0,3.9,92,28,62,1673,1598,300,7475,5004,2,2
618,0,0,4.1,131,3,69,1363,1117,400,13421,5004,2,2
619,1,0,3.8,89,28,30,2634,953,400,7591,5004,2,2
620,1,0,3.0,57,30,62,2534,1325,400,231,5004,2,2
621,1,0,3.8,92,3,41,1213,672,1100,1531,5004,2,2
622,1,0,3.0,57,28,20,4107,602,650,3608,5004,2,2
623,1,0,4.3,133,28,29,1753,179,300,7799,5004,2,2
624,0,0,4.0,164,3,0,4370,767,250,4279,5004,2,2
625,1,0,3.9,161,28,29,343,1205,500,7449,3280,2,2
626,1,0,4.0,308,30,13,1579,386,750,1595,5004,2,2
627,1,0,2.6,208,28,20,1775,600,650,6775,5004,2,2
628,1,0,3.4,116,3,20,4827,1419,400,9606,5004,2,2
629,1,0,2.7,48,3,65,4896,547,650,1097,5004,2,2
630,1,0,3.7,127,28,13,3842,465,700,899,5004,2,2
631,1,1,3.9,727,28,13,1677,414,800,2576,5004,2,2
632,0,0,3.9,125,3,13,4272,444,500,1790,5004,2,2
633,1,0,2.6,170,3,20,1382,974,600,4031,5004,2,2
634,0,0,3.8,89,3,20,4720,1192,550,7529,5004,2,2
635,1,0,4.0,507,28,19,1164,458,1000,9282,5004,2,2
636,1,0,3.8,254,0,20,4645,519,550,2584,5004,2,2
637,1,0,2.8,334,3,20,381,1192,500,1604,5004,2,2
638,0,0,3.8,69,3,14,1620,348,700,4655,5004,2,2
639,1,1,4.1,842,28,21,1443,1542,1100,4245,2331,2,2
640,1,0,4.0,88,28,0,1769,179,500,10334,5004,2,2
641,1,0,3.5,283,0,62,5000,204,350,4004,5004,2,2
642,1,1,4.1,293,28,20,2487,934,500,13099,5004,2,2
643,0,0,2.9,106,3,20,257,1192,450,948,5004,2,2
644,1,0,3.0,61,0,13,1698,330,650,5182,5004,2,2
645,0,0,2.8,80,3,20,1903,45,650,13457,5004,2,2
646,1,1,4.0,347,28,20,4723,1291,1000,4515,5004,2,2
647,1,0,3.4,186,3,20,3694,1594,450,2072,5004,2,2
648,0,0,4.0,93,3,72,1768,179,800,12394,5004,2,2
649,0,0,2.4,183,3,29,2574,1152,450,3131,5004,2,2
650,0,0,2.9,85,3,62,2714,1611,250,7418,5004,2,2
651,0,0,3.4,66,3,20,371,588,800,831,5004,2,2
652,0,0,2.9,58,3,62,3144,201,250,1831,5004,2,2
653,0,0,3.6,162,3,20,4144,1192,500,1217,5004,2,2
654,0,0,2.7,67,3,41,1365,1447,300,5630,5004,2,2
655,0,0,2.2,90,3,20,3237,1192,750,3564,5004,2,2
656,0,0,2.4,96,3,20,784,1288,500,1126,5004,2,2
657,1,0,4.0,101,3,20,423,1075,500,8692,5004,2,2
658,1,1,3.8,560,28,20,3726,1152,800,2993,5004,2,2
659,1,0,3.7,243,28,20,791,284,450,7129,5004,2,2
660,1,0,3.2,148,3,62,4772,1543,250,8515,5004,2,2
661,0,0,2.3,291,3,20,1645,1596,250,1533,5004,2,2
662,1,1,3.9,1337,3,46,1556,7,1700,2388,5004,2,2
663,0,0,4.0,65,3,30,3374,952,200,10144,5004,2,2
664,1,0,3.6,43,28,20,4718,581,600,715,5004,2,2
665,1,0,3.7,46,0,20,2650,1152,400,3436,2388,2,2
666,1,0,3.7,46,0,30,1970,956,150,4697,5004,2,2
667,1,0,3.7,117,28,62,1832,1152,150,3496,5004,2,2
668,1,1,4.4,2487,3,57,2140,1339,900,10795,5004,2,2
669,1,0,3.2,66,3,20,3978,1192,600,11013,5004,2,2
670,0,1,4.1,1187,28,26,1000,975,1200,3848,5004,2,2
671,0,0,4.3,353,28,20,3241,1412,1200,12463,5004,2,2
672,0,1,4.2,1212,28,20,2480,1486,1200,2493,5004,2,2
673,1,0,3.7,115,0,20,4871,563,550,8715,5004,2,2
674,1,0,4.1,952,28,20,2028,1610,400,13122,5004,2,2
675,0,0,3.8,915,28,20,2198,1152,600,5134,5004,2,2
676,1,0,3.7,135,0,20,4581,1192,500,4114,5004,2,2
677,0,1,4.1,466,28,20,2959,1060,700,5441,5004,2,2
678,0,0,3.8,115,28,62,271,1205,350,10827,5004,2,2
679,0,0,3.9,61,28,72,1055,1048,400,9639,5004,2,2
680,0,0,3.9,86,28,30,2814,945,250,4148,5004,2,2
681,0,0,4.0,193,28,20,981,1551,500,4182,5004,2,2
682,0,0,3.8,82,28,47,1541,1468,1000,7725,5004,2,2
683,0,0,3.9,115,28,62,4962,1543,200,13494,5004,2,2
684,0,0,3.7,28,0,20,257,1192,500,5158,5004,2,2
685,0,0,3.2,63,28,3,3641,189,600,4380,5004,2,2
686,0,0,3.1,44,0,29,424,1192,500,236,5004,2,2
687,0,0,3.5,65,28,20,2344,1416,750,9963,5004,2,2
688,0,0,2.7,76,0,62,330,1192,500,11609,5004,2,2
689,0,0,2.6,75,0,62,4933,1434,400,8336,5004,2,2
690,0,0,3.0,55,28,20,42,64,800,4152,5004,2,2
691,0,0,3.7,48,28,20,2407,1331,800,13377,5004,2,2
692,0,0,2.9,39,28,72,486,855,500,423,5004,2,2
693,1,0,3.9,193,28,20,2419,1585,400,10130,5004,2,2
694,1,0,3.9,63,3,62,594,1483,200,6909,5004,2,2
695,1,0,3.8,186,28,13,134,337,500,8335,5004,2,2
696,1,0,3.3,28,3,72,316,280,400,1574,5004,2,2
697,0,0,4.3,423,3,30,1285,952,150,2728,5004,3,2
698,0,0,4.0,102,3,0,931,173,400,5969,5004,3,2
699,0,0,4.1,131,3,69,1363,1117,400,13421,5004,3,2
700,0,0,4.0,164,3,0,4370,767,250,4279,5004,3,2
701,1,0,3.9,102,3,13,693,350,450,13047,5004,3,2
702,1,0,3.9,70,3,30,1328,765,350,12413,5004,3,2
703,1,0,3.9,188,3,30,4432,955,400,7180,5004,3,2
704,0,0,3.8,46,3,35,1730,957,300,2392,5004,3,2
705,1,0,4.4,677,3,45,2606,770,500,9320,5004,3,2
706,1,0,3.9,40,3,41,5043,440,400,2686,5004,3,2
707,1,0,3.9,99,3,30,442,952,400,5220,5004,3,2
708,0,0,4.0,93,3,72,1768,179,800,12394,5004,3,2
709,0,0,3.8,69,3,14,1620,348,700,4655,5004,3,2
710,1,0,4.1,41,3,29,940,179,500,11265,5004,3,2
711,0,0,4.0,65,3,30,3374,952,200,10144,5004,3,2
712,1,1,4.1,448,28,20,727,693,700,7706,5004,3,2
713,1,0,4.1,46,28,13,3640,500,600,10340,5004,3,2
714,1,0,4.3,132,28,29,1753,179,300,7799,5004,3,2
715,1,0,4.1,237,28,30,4178,789,500,7948,5004,3,2
716,1,0,3.9,239,28,30,1721,787,500,7502,5004,3,2
717,0,0,4.1,521,28,13,3885,402,550,2411,5004,3,2
718,0,0,4.0,319,28,30,3270,771,500,2042,5004,3,2
719,1,0,3.8,89,28,30,2634,953,400,7591,5004,3,2
720,0,0,3.2,63,28,3,3641,189,600,4380,5004,3,2
721,0,0,2.9,231,28,30,3644,791,800,4124,5004,3,2
722,1,0,3.6,796,3,20,2338,284,550,12190,5004,4,2
723,1,1,3.8,500,3,20,369,1433,1000,3631,5004,4,2
724,1,1,3.9,681,3,20,1471,1270,800,12584,5004,4,2
725,1,0,3.8,207,3,20,1035,235,700,4541,5004,4,2
726,1,0,4.0,532,3,20,1053,608,800,6001,5004,4,2
727,1,0,4.2,421,3,20,1175,602,700,10624,5004,4,2
728,1,0,3.9,319,3,20,1112,1192,650,3691,5004,4,2
729,1,1,4.1,1025,3,20,1240,1152,1000,12453,5004,4,2
730,1,1,3.6,225,3,20,1232,284,700,1854,5004,4,2
731,0,1,4.0,200,3,13,2858,381,700,8568,5004,4,2
732,1,1,4.0,739,3,20,967,294,800,8221,5004,4,2
733,0,0,3.8,149,3,20,2435,1054,400,10746,5004,4,2
734,1,0,3.9,102,3,13,693,350,450,13047,5004,4,2
735,1,0,3.7,110,3,20,2595,42,800,3203,5004,4,2
736,1,0,3.7,171,3,13,1578,330,300,1352,5004,4,2
737,1,0,3.7,37,3,13,4894,357,400,4547,5004,4,2
738,1,1,3.9,1227,3,20,4594,114,900,2019,5004,4,2
739,0,0,3.9,124,3,13,4272,444,500,1794,5004,4,2
740,1,0,2.8,335,3,20,381,1192,500,1603,5004,4,2
741,1,0,3.9,49,3,13,1947,330,600,4546,5004,4,2
742,0,0,3.8,89,3,20,4720,1192,550,7529,5004,4,2
743,1,0,2.7,425,3,20,1987,1593,400,8252,5004,4,2
744,1,0,4.0,101,3,20,423,1075,500,8692,5004,4,2
745,1,0,3.2,133,3,20,4020,1205,500,13843,5004,4,2
746,0,0,2.7,160,3,20,1379,602,850,13805,5004,4,2
747,1,0,3.4,186,3,20,3694,1594,450,2072,5004,4,2
748,0,0,3.8,69,3,14,1620,348,700,4655,5004,4,2
749,1,0,4.4,288,3,12,1230,215,400,13383,5004,4,2
750,1,1,3.5,551,3,20,2445,1232,600,10636,5004,4,2
751,1,0,3.0,122,3,20,3144,607,500,1670,5004,4,2
752,0,0,2.9,106,3,20,257,1192,450,949,5004,4,2
753,0,1,2.9,200,3,20,2671,600,1000,4635,5004,4,2
754,1,0,3.2,66,3,20,3978,1192,600,11017,5004,4,2
755,0,0,2.8,80,3,20,1903,45,650,13456,5004,4,2
756,1,0,2.6,170,3,20,1382,974,600,4031,5004,4,2
757,0,0,3.4,66,3,20,371,588,800,832,5004,4,2
758,0,0,3.6,162,3,20,4144,1192,500,1216,5004,4,2
759,1,1,2.9,90,3,20,1,1445,800,1428,5004,4,2
760,0,0,2.2,90,3,20,3237,1192,750,3565,5004,4,2
761,0,0,2.4,96,3,20,784,1288,500,1127,5004,4,2
762,1,0,3.4,116,3,20,4827,1419,400,9605,5004,4,2
763,1,0,3.6,132,3,12,2216,1648,250,748,5004,4,2
764,1,0,3.8,55,3,62,2736,1585,300,7378,5004,4,2
765,1,0,3.0,114,3,20,3206,519,1000,5465,5004,4,2
766,0,0,2.3,291,3,20,1645,1596,250,1533,5004,4,2
767,1,1,3.8,257,3,20,2049,72,800,9903,5004,4,2
768,1,0,4.0,398,3,62,3678,1585,400,12771,5004,4,2
769,0,0,4.0,177,3,62,4087,1108,400,10698,5004,4,2
770,1,0,4.0,256,3,62,598,320,500,10739,5004,4,2
771,1,0,3.9,78,3,62,1357,1152,400,975,5004,4,2
772,1,0,3.8,312,3,62,1818,1152,400,828,5004,4,2
773,1,0,3.7,168,3,62,4708,1106,600,12695,5004,4,2
774,0,0,4.1,315,3,62,900,1318,500,12189,5004,4,2
775,1,0,3.7,108,3,62,4546,1080,600,1558,5004,4,2
776,1,0,3.7,314,3,62,3875,1470,800,8070,5004,4,2
777,1,0,3.9,188,3,30,4432,955,400,7180,5004,4,2
778,1,0,3.7,139,3,62,2654,1264,400,10247,5004,4,2
779,1,0,3.8,472,3,62,718,321,600,4101,5004,4,2
780,1,0,3.8,369,3,62,4089,320,400,8282,5004,4,2
781,0,0,3.9,197,3,62,4956,1543,150,6544,5004,4,2
782,0,0,3.8,46,3,35,1730,957,300,2392,5004,4,2
783,0,0,3.3,50,3,41,3210,519,400,6469,5004,4,2
784,1,0,3.9,201,3,62,3439,1192,250,97,5004,4,2
785,1,0,4.2,289,3,62,500,6,400,5340,5004,4,2
786,1,0,3.2,144,3,62,970,1214,350,857,5004,4,2
787,1,0,3.4,224,3,62,83,1055,400,8931,5004,4,2
788,1,0,3.1,166,3,62,962,1215,600,1162,5004,4,2
789,1,0,3.2,167,3,62,4269,1503,600,3058,5004,4,2
790,1,0,4.0,597,3,62,3442,1152,400,12314,5004,4,2
791,1,0,3.8,56,3,62,1061,298,500,12657,5004,4,2
792,1,0,3.6,137,3,62,2126,83,300,4432,5004,4,2
793,1,0,3.9,114,3,62,1254,1186,500,12951,5004,4,2
794,1,0,3.9,75,3,62,867,1447,200,13185,5004,4,2
795,1,0,3.2,148,3,62,4772,1543,250,8515,5004,4,2
796,1,0,2.4,204,3,62,3807,1461,750,11726,5004,4,2
797,1,0,2.9,153,3,62,2790,195,600,1652,5004,4,2
798,1,0,3.9,63,3,62,594,1483,200,6909,5004,4,2
799,1,0,2.7,48,3,65,4896,547,650,1097,5004,4,2
800,1,0,3.8,170,3,62,794,1252,250,13461,5004,4,2
801,1,0,3.8,92,3,41,1213,672,1100,1531,5004,4,2
802,1,0,2.8,102,3,62,4242,1192,350,10215,5004,4,2
803,0,0,3.5,56,3,62,2734,1583,400,4690,5004,4,2
804,0,0,2.9,85,3,62,2714,1611,250,7417,5004,4,2
805,0,0,2.9,58,3,62,3144,201,250,1830,5004,4,2
806,1,0,3.7,51,3,62,2,1152,300,6785,5004,4,2
807,1,0,4.0,212,3,62,3447,1152,400,13769,5004,4,2
808,1,0,3.8,182,3,41,742,1177,600,4506,5004,4,2
809,1,0,2.4,158,3,62,10,1192,300,616,5004,4,2
810,1,0,3.6,323,3,41,3565,1472,800,13916,5004,4,2
811,1,0,3.1,175,3,62,257,41,250,1709,5004,4,2
812,0,0,4.5,2781,28,21,2826,1166,1200,2282,5004,4,2
813,0,1,4.7,3844,28,20,2630,1321,1600,12525,5004,4,2
814,0,0,4.3,353,28,20,3241,1412,1200,12464,5004,4,2
815,1,1,4.4,4312,28,52,3946,623,1600,12543,5004,4,2
816,0,1,4.3,1196,28,5,1539,801,1500,9940,5004,4,2
817,0,1,4.6,311,28,20,4737,1432,1300,915,5004,4,2
818,0,1,4.2,1212,28,20,2480,1486,1200,2492,5004,4,2
819,0,1,4.1,1235,28,20,826,1419,800,11757,5004,4,2
820,0,1,3.9,1763,28,4,1408,897,1300,13555,5004,4,2
821,1,1,4.1,1538,28,20,2331,163,1000,10444,5004,4,2
822,1,0,4.1,954,28,20,2028,1610,400,13121,5004,4,2
823,1,1,4.1,585,28,21,4662,686,1200,7510,5004,4,2
824,1,0,4.2,374,28,20,3313,264,750,4071,5004,4,2
825,1,1,4.2,1028,28,21,4538,612,1100,2374,5004,4,2
826,1,1,4.1,448,28,20,727,693,700,7708,5004,4,2
827,0,1,4.1,1187,28,26,1000,975,1200,3850,5004,4,2
