,book_table,votes,location,rest_type,dish_liked,cuisines,cost,review,rate
6553,1,406,49,20,3108,1105,1000,1513,2.2
6554,0,580,20,60,1505,721,1500,10930,4.0
6555,0,260,49,13,1697,330,700,7763,3.8
6556,0,55,76,62,1260,254,400,8368,3.9
6557,0,147,20,63,108,348,700,4522,4.1
6558,0,58,26,29,4456,932,300,9615,3.7
6559,0,1208,26,13,4345,449,600,6932,4.2
6560,0,153,81,13,658,453,300,8923,4.1
6561,0,125,49,22,5098,656,900,2507,4.1
6562,0,49,20,62,4983,852,400,12991,3.9
6563,0,134,12,62,2104,819,450,1431,4.0
6564,0,95,27,16,3537,371,650,678,3.6
6565,0,56,20,45,1271,519,500,10298,3.8
6566,1,81,78,20,3144,602,800,12919,3.8
6567,0,462,78,16,1323,338,800,5552,3.9
6568,1,226,49,5,3341,120,2000,10765,4.3
6569,1,950,12,13,2855,383,750,10677,4.3
6570,1,3485,48,61,5112,644,1700,5950,4.3
6571,0,432,78,14,1607,480,700,6619,4.2
6572,1,378,15,20,3286,1239,850,2813,4.0
6573,0,61,20,26,2109,552,1000,5460,3.8
6574,0,72,8,13,4383,341,650,3904,3.8
6575,0,254,26,29,2994,1382,500,11200,2.1
6576,0,122,65,13,1622,360,600,256,3.4
6577,0,52,20,20,2716,1598,500,1993,2.7
6578,0,65,8,63,685,817,250,7820,3.9
6579,0,66,26,62,2008,1567,200,3150,3.8
6580,0,68,12,30,2293,765,250,6411,4.0
6581,0,142,20,0,3670,173,500,11229,4.2
6582,0,371,49,70,4044,1117,200,7973,3.9
6583,0,252,20,1,2311,175,350,10146,4.1
6584,0,241,20,0,1760,179,100,10265,4.3
6585,1,298,26,20,3416,1218,1200,8531,3.8
6586,0,431,20,20,1105,1136,550,6942,3.9
6587,0,41,20,72,358,233,600,10178,3.3
6588,0,41,20,0,1312,173,500,10300,3.8
6589,0,783,20,62,2579,1152,300,6817,4.3
6590,0,362,20,13,1946,381,700,1717,3.8
6591,0,162,76,62,3483,1447,300,4132,4.1
6592,0,93,8,62,1997,1557,300,8227,4.2
6593,0,1876,26,13,2870,381,800,6182,4.2
6594,0,263,26,72,1933,516,700,3572,3.8
6595,0,90,26,62,1863,233,300,4557,2.5
6596,0,104,8,13,684,402,800,4615,3.6
6597,0,53,14,72,1288,179,1200,11035,3.9
6598,0,41,2,0,441,173,400,13166,3.8
6599,0,96,78,13,133,418,600,2937,3.8
6600,0,142,20,3,1671,179,300,6854,2.8
6601,1,1347,26,20,3739,1067,1700,1256,4.2
6602,0,110,74,20,2200,1192,550,3646,3.7
6603,1,188,74,21,303,1357,1300,681,4.0
6604,0,77,26,62,4104,64,250,1164,3.8
6605,1,2266,81,20,4654,20,1100,13741,4.4
6606,0,164,78,13,1598,497,750,11542,4.2
6607,0,1133,27,13,629,436,800,13350,4.3
6608,0,47,78,13,1681,459,750,5687,4.0
6609,0,407,14,20,93,1273,700,4903,4.1
6610,0,53,15,62,3095,1108,400,5513,4.0
6611,0,61,15,62,4192,866,200,5693,3.7
6612,1,158,15,20,2075,1442,1100,7083,3.9
6613,0,399,74,62,2231,1174,300,8201,4.1
6614,0,27,49,62,3506,1367,300,3142,3.4
6615,0,51,2,41,1982,1543,300,5720,3.8
6616,0,179,20,29,683,822,400,10211,4.1
6617,0,68,8,20,387,1583,500,4709,3.7
6618,0,128,35,62,4606,116,600,1220,4.0
6619,1,198,49,20,3024,978,1600,3037,3.8
6620,0,140,12,20,2684,1152,600,8409,3.5
6621,0,211,20,3,3911,186,200,4896,4.1
6622,0,346,20,0,1206,186,150,10421,4.3
6623,0,219,20,30,2305,952,400,12736,4.1
6624,0,102,20,62,2723,1543,150,12692,4.0
6625,0,147,20,63,108,348,700,4522,4.1
6626,0,142,20,0,3670,173,500,11229,4.2
6627,0,241,20,0,1760,179,100,10265,4.3
6628,0,149,20,30,4176,952,500,4000,3.9
6629,0,54,20,30,2377,765,300,9799,3.7
6630,0,73,20,0,2234,173,250,2175,4.0
6631,0,267,20,35,2656,952,250,9311,4.2
6632,0,252,20,1,2311,175,350,10146,4.1
6633,0,80,20,30,3249,771,500,8674,4.0
6634,0,41,20,0,1312,173,500,10301,3.8
6635,0,142,20,3,1671,179,300,6853,2.8
6636,0,223,14,62,2242,1636,300,1573,3.6
6637,0,78,14,64,4459,862,350,12158,4.0
6638,0,59,14,69,1855,851,300,11677,3.8
6639,0,54,14,11,4886,776,400,453,3.9
6640,0,73,74,32,1972,212,150,4288,3.9
6641,1,4678,15,59,1744,1454,1300,12056,4.7
6642,0,392,81,30,1337,765,400,12954,4.8
6643,0,654,15,17,817,425,750,6353,4.3
6644,0,570,78,13,1316,405,700,11487,4.3
6645,0,432,78,14,1607,480,700,6626,4.2
6646,0,98,78,30,479,173,400,6108,4.0
6647,0,255,81,13,3717,399,500,13441,4.2
6648,0,41,2,0,441,173,400,13165,3.8
6649,0,31,2,41,5076,771,300,11240,3.8
6650,0,34,15,30,2023,785,300,5823,4.2
6651,0,27,49,62,3506,1367,300,3142,3.4
6652,1,267,20,20,3015,1129,700,8972,4.3
6653,0,135,20,20,422,284,600,13836,3.9
6654,1,2867,20,20,4357,107,750,12889,4.4
6655,0,1447,20,20,321,109,800,7838,4.1
6656,0,69,20,20,3081,1152,700,239,4.1
6657,0,1380,20,20,4553,1084,700,12660,4.3
6658,0,851,20,20,3025,1141,700,5426,3.9
6659,0,443,20,20,3020,294,600,7959,3.9
6660,0,62,20,13,571,390,1100,5892,3.9
6661,0,431,20,20,1105,1136,550,6941,3.9
6662,0,169,20,20,4582,91,600,3782,4.0
6663,1,608,20,20,2871,758,1100,8682,4.0
6664,0,580,20,60,1505,721,1500,10930,4.0
6665,0,194,20,20,3231,608,800,6616,3.9
6666,0,221,20,20,2660,602,850,1833,3.9
6667,0,255,20,20,376,1093,700,984,3.9
6668,0,196,20,20,4101,1152,600,3266,3.6
6669,0,1864,20,20,1966,1398,750,13675,4.1
6670,0,105,20,20,4130,1256,500,13916,4.0
6671,0,119,20,20,463,671,1000,10637,3.9
6672,0,229,20,20,1150,1192,500,11104,3.8
6673,0,306,20,20,2908,607,500,6734,3.9
6674,0,450,20,20,323,103,700,10968,3.9
6675,0,362,20,13,1946,381,700,1716,3.8
6676,0,54,20,20,1189,609,600,2525,3.6
6677,0,126,20,20,3176,556,700,3035,3.5
6678,0,61,20,26,2109,552,1000,5460,3.8
6679,0,62,20,62,3843,998,300,1444,3.5
6680,0,52,20,20,2716,1598,500,1993,2.7
6681,0,40,20,20,2033,1585,1000,8579,3.7
6682,0,302,20,20,3799,1470,750,1055,3.3
6683,0,45,20,13,1676,381,600,9740,2.9
6684,0,112,20,20,3198,519,1000,1715,3.1
6685,0,211,20,3,3911,186,200,4895,4.1
6686,0,783,20,62,2579,1152,300,6815,4.3
6687,0,58,20,62,293,564,500,7345,3.7
6688,0,75,20,62,4477,1152,300,7878,3.7
6689,0,169,20,62,4129,1395,600,9958,3.9
6690,0,132,20,62,4199,117,400,5196,3.9
6691,0,288,20,62,3740,1470,400,3599,3.7
6692,0,102,20,62,2723,1543,150,12692,4.0
6693,0,147,20,63,108,348,700,4522,4.1
6694,0,49,20,62,4983,852,400,12988,3.9
6695,0,263,20,62,5141,320,400,3141,3.3
6696,0,81,20,62,1633,1567,200,1143,3.7
6697,0,89,20,62,4175,866,250,9737,3.8
6698,0,38,20,62,4230,1186,500,10814,4.1
6699,0,142,20,3,1671,179,300,6848,2.8
6700,0,74,20,62,4393,1503,600,1438,3.6
6701,0,530,14,20,451,574,500,6354,4.1
6702,0,161,74,20,2192,1192,500,2453,3.9
6703,1,188,74,21,303,1357,1300,680,4.0
6704,0,175,14,20,2939,1147,800,4795,4.2
6705,0,108,74,20,2193,1254,550,9571,4.0
6706,0,110,74,20,2200,1192,550,3644,3.7
6707,0,60,74,20,3425,1419,450,3363,3.6
6708,0,238,74,20,374,1212,800,4299,2.9
6709,0,433,14,20,2639,600,650,8676,2.5
6710,0,407,14,20,93,1273,700,4902,4.1
6711,0,59,14,69,1855,851,300,11684,3.8
6712,0,296,14,20,2983,233,600,5407,2.8
6713,0,32,14,20,257,1331,800,1978,3.7
6714,0,223,14,62,2242,1636,300,1572,3.6
6715,0,75,14,62,1995,1543,150,6248,3.9
6716,0,645,14,62,506,321,600,13916,3.9
6717,0,78,14,64,4459,862,350,12156,4.0
6718,0,33,14,62,3688,1559,400,4376,3.0
6719,0,92,14,62,657,320,500,3677,2.7
6720,0,399,74,62,2231,1174,300,8205,4.1
6721,0,38,14,62,3671,529,300,8933,3.8
6722,1,4678,15,59,1744,1454,1300,12065,4.7
6723,1,153,78,37,3610,17,2800,7281,4.3
6724,1,2671,49,13,3665,404,1200,7015,4.3
6725,1,2047,27,20,2345,1371,1600,2055,4.1
6726,1,170,12,20,2266,1576,1000,1276,4.2
6727,1,597,27,21,1563,147,2500,6846,4.3
6728,1,141,78,37,4063,984,2500,10758,4.2
6729,1,2266,81,20,4654,20,1100,13740,4.4
6730,1,617,15,20,3532,46,1100,2114,4.1
6731,1,1428,78,57,209,896,1300,13063,4.2
6732,1,1623,15,20,3603,1004,1300,13625,4.5
6733,0,117,78,20,1732,511,600,9959,3.9
6734,1,982,78,21,4565,910,1000,12792,4.2
6735,0,1098,78,20,67,1046,1300,13655,4.0
6736,0,654,15,17,817,425,750,6353,4.3
6737,1,550,78,20,3193,1078,1800,5256,4.5
6738,0,164,78,13,1598,497,750,11542,4.2
6739,0,570,78,13,1316,405,700,11488,4.3
6740,0,858,78,20,4917,1651,1800,13287,4.2
6741,1,80,78,37,4686,1011,3000,4382,4.1
6742,1,324,15,46,2260,1393,1300,6306,4.0
6743,1,475,15,20,2512,1268,1700,13692,4.2
6744,0,153,81,13,658,453,300,8923,4.1
6745,0,391,15,20,2945,542,600,13415,4.1
6746,1,765,78,21,4652,28,1200,13916,4.1
6747,1,860,15,22,4800,657,1000,9630,4.3
6748,0,740,15,13,4437,404,750,5164,4.2
6749,0,148,78,20,730,292,650,8557,4.3
6750,0,904,78,20,2646,1009,2000,7313,4.3
6751,1,49,78,37,257,1152,3000,8304,3.9
6752,1,226,49,5,3341,120,2000,10765,4.3
6753,0,176,78,20,1022,264,750,7823,4.0
6754,0,462,78,16,1323,338,800,5552,3.9
6755,1,1852,78,13,694,457,650,4442,4.1
6756,0,1133,27,13,629,436,800,13350,4.3
6757,0,183,78,20,2628,1316,2200,7300,3.9
6758,0,95,27,16,3537,371,650,678,3.6
6759,1,378,15,20,3286,1239,850,2813,4.0
6760,0,66,78,13,2802,481,800,3031,3.7
6761,0,432,78,14,1607,480,700,6621,4.2
6762,0,161,15,20,3224,602,700,267,3.7
6763,0,115,78,22,1672,1070,1000,11624,4.2
6764,0,402,49,57,4751,1192,1000,13755,2.7
6765,0,200,15,20,3188,519,700,204,3.3
6766,0,402,15,20,2509,1374,750,5096,4.1
6767,1,91,15,20,4290,1425,1800,6169,3.8
6768,0,63,2,20,3088,1193,500,4065,3.4
6769,0,207,15,20,4852,1593,400,3965,3.8
6770,0,87,78,20,2274,1238,500,10143,3.9
6771,1,198,49,20,3024,978,1600,3037,3.8
6772,0,255,81,13,3717,399,500,13441,4.2
6773,0,104,78,62,2526,1152,150,13899,3.9
6774,0,86,60,20,4745,563,500,1028,3.5
6775,0,107,15,62,275,1076,400,10578,4.0
6776,0,62,78,46,3941,876,1500,5779,4.0
6777,0,42,78,20,4872,1595,400,6602,3.6
6778,0,205,78,62,1690,1590,250,157,4.1
6779,0,382,78,13,5109,1474,500,3005,4.2
6780,0,134,81,20,4819,1533,550,8631,3.9
6781,1,81,78,20,3144,602,800,12919,3.8
6782,1,315,49,13,2859,402,800,3207,3.9
6783,0,37,78,20,1387,211,400,9075,3.8
6784,0,51,2,41,1982,1543,300,5720,3.8
6785,0,53,15,62,3095,1108,400,5513,4.0
6786,0,44,81,13,5048,485,1100,12179,4.0
6787,0,96,78,13,133,418,600,2937,3.8
6788,0,61,15,62,4192,866,200,5693,3.7
6789,0,61,2,13,1610,434,450,12529,3.9
6790,1,158,15,20,2075,1442,1100,7083,3.9
6791,0,149,15,12,127,1648,250,3698,3.8
6792,0,46,78,62,1805,1152,300,143,3.2
6793,0,119,27,21,4551,1533,800,9524,3.9
6794,0,40,2,41,4985,1666,400,3473,2.8
6795,0,56,81,62,2716,1613,400,2058,2.8
6796,0,580,20,60,1505,721,1500,10930,4.0
6797,1,4678,15,59,1744,1454,1300,12061,4.7
6798,1,597,27,21,1563,147,2500,6845,4.3
6799,1,1428,78,57,209,896,1300,13065,4.2
6800,1,324,15,46,2260,1393,1300,6306,4.0
6801,0,402,49,57,4751,1192,1000,13759,2.7
6802,0,62,78,46,3941,876,1500,5779,4.0
6803,0,580,20,60,1505,721,1500,10930,4.0
6804,0,61,20,26,2109,552,1000,5460,3.8
6805,1,188,74,21,303,1357,1300,681,4.0
6806,1,4678,15,59,1744,1454,1300,12062,4.7
6807,1,597,27,21,1563,147,2500,6842,4.3
6808,1,1428,78,57,209,896,1300,13064,4.2
6809,1,982,78,21,4565,910,1000,12793,4.2
6810,1,765,78,21,4652,28,1200,4241,4.1
6811,1,226,49,5,3341,120,2000,10767,4.3
6812,0,402,49,57,4751,1192,1000,13758,2.7
6813,1,4108,71,21,4512,1523,1400,1935,4.4
6814,1,1873,22,49,3343,887,1500,7595,4.2
6815,1,1148,22,20,4676,1014,1800,9820,4.2
6816,1,3764,22,22,129,1464,600,2168,4.4
6817,0,188,22,20,4610,1072,1200,940,4.5
6818,0,790,22,20,4685,166,1000,7330,4.3
6819,0,829,22,20,4873,1075,850,1617,3.7
6820,0,3831,22,20,3069,1398,750,1333,3.9
6821,0,292,22,20,4042,206,600,972,3.3
6822,1,224,22,20,5015,1281,800,12781,3.9
6823,0,371,22,20,4940,1583,400,5841,3.9
6824,1,366,40,18,1468,332,1000,9723,4.4
6825,1,3614,38,20,1504,1321,1600,10279,4.7
6826,1,174,71,5,1564,907,1500,9011,4.6
6827,1,715,71,20,3600,998,1500,7261,4.3
6828,1,426,19,20,51,1222,900,364,3.2
6829,1,74,7,20,3525,135,1200,8582,3.0
6830,0,51,7,4,4287,893,1500,7443,3.7
6831,1,52,71,46,1399,764,1900,8886,3.9
6832,0,788,22,13,3851,373,700,3278,4.4
6833,1,859,22,16,4817,508,800,8673,4.2
6834,1,3764,22,22,129,1464,600,2172,4.4
6835,0,1580,22,13,715,334,750,9088,4.6
6836,1,82,22,17,2636,429,500,9115,4.0
6837,0,1101,22,13,3837,417,700,4264,4.3
6838,0,112,22,22,3170,157,800,2788,4.3
6839,1,733,22,13,5131,403,1200,6209,4.1
6840,0,140,22,13,1642,381,800,7036,4.2
6841,1,720,22,13,3787,416,950,9886,4.1
6842,0,128,22,13,647,457,650,4307,4.0
6843,0,439,22,13,1741,392,750,3700,4.1
6844,0,77,22,13,581,357,300,2264,4.0
6845,0,564,22,13,660,346,600,13352,4.1
6846,1,499,22,16,2593,389,700,13775,3.8
6847,1,803,22,13,140,460,700,4860,4.0
6848,0,205,22,14,5070,354,600,8391,3.9
6849,0,44,22,13,2110,430,300,2898,3.9
6850,0,484,22,16,1670,474,700,12044,3.6
6851,0,204,22,1,669,655,600,8697,3.8
6852,1,202,22,13,1707,490,500,3842,3.9
6853,0,49,22,13,4377,434,450,2664,2.6
6854,0,101,22,13,1659,464,650,9837,3.1
6855,1,390,22,16,3614,419,1300,11323,4.0
6856,0,56,22,13,5071,501,350,3969,3.9
6857,0,113,22,13,710,330,550,3857,2.5
6858,0,59,22,13,2703,441,600,2469,3.7
6859,0,63,22,13,1662,466,1000,8815,3.8
6860,0,92,22,12,476,1648,250,3463,3.9
6861,0,85,22,13,1593,456,500,12647,3.7
6862,1,1847,38,13,523,341,600,1905,4.1
6863,1,190,40,13,3809,330,1000,3688,4.4
6864,0,455,22,72,4119,1192,400,1801,3.7
6865,0,723,43,29,3349,1473,700,8003,4.1
6866,0,373,38,72,4016,1177,500,12842,4.1
6867,0,184,22,20,257,566,600,1961,3.9
6868,0,503,38,29,761,1419,500,13129,3.7
6869,0,46,71,29,1013,280,600,7042,3.7
6870,0,209,41,62,3791,747,400,11457,4.1
6871,0,195,43,29,4826,1653,500,792,4.0
6872,0,238,26,29,3873,1461,500,1518,3.0
6873,0,292,43,62,484,326,600,13800,4.1
6874,0,353,71,29,426,1205,500,13264,4.0
6875,0,435,38,29,3076,1425,500,10227,3.5
6876,0,227,38,29,4754,1425,450,760,3.9
6877,0,95,38,62,2346,1323,350,13901,3.9
6878,0,173,22,72,3426,255,400,920,3.7
6879,0,57,22,72,2979,1514,250,12146,4.0
6880,0,317,22,12,2220,1648,250,3679,4.0
6881,0,88,22,72,1092,1052,400,5747,4.0
6882,1,410,22,20,1127,1371,750,5112,3.4
6883,0,987,22,20,3261,236,800,12802,4.0
6884,0,99,22,29,2252,233,650,6946,4.0
6885,0,371,19,29,3544,819,450,7680,4.0
6886,0,143,22,30,5057,771,400,6357,4.5
6887,0,125,22,20,312,299,600,9120,3.9
6888,0,298,7,62,4019,284,450,862,2.3
6889,0,397,22,30,2371,952,450,3519,4.1
6890,0,118,38,30,3299,771,300,13812,4.6
6891,0,67,38,29,4160,1186,500,8229,4.0
6892,0,510,22,62,1674,320,500,2210,3.8
6893,0,230,22,30,4630,787,500,1770,3.9
6894,0,46,22,30,456,209,400,10658,3.9
6895,1,189,71,20,378,97,800,4281,3.8
6896,0,910,38,62,2415,1173,250,786,3.3
6897,0,376,6,29,2523,1152,600,11436,3.8
6898,0,188,38,29,659,169,300,10811,4.0
6899,0,460,22,72,3458,1388,500,8779,4.2
6900,1,3764,22,22,129,1464,600,2167,4.4
6901,0,439,22,13,1741,392,750,3701,4.1
6902,0,332,71,62,4663,1470,400,6261,2.7
6903,0,231,38,29,1954,1102,400,12602,3.9
6904,0,133,22,72,2990,283,300,6253,3.6
6905,0,77,22,13,1594,434,650,12361,3.8
6906,0,218,22,62,2992,250,400,668,3.6
6907,0,57,22,72,2560,1152,400,1133,3.7
6908,0,214,6,30,4482,955,400,5719,4.2
6909,1,671,40,20,3225,603,900,8581,4.1
6910,0,247,22,72,4000,271,200,1852,3.1
6911,0,568,22,29,1180,1180,400,3632,4.4
6912,0,307,38,29,1816,1152,450,12585,3.9
6913,0,217,22,29,1231,1461,600,13115,4.2
6914,1,1551,22,20,2877,1152,750,5875,4.0
6915,0,176,22,29,4221,257,400,13652,3.6
6916,0,917,22,20,3467,1152,800,8393,4.0
6917,0,1829,22,20,2687,1152,800,2276,4.0
6918,1,320,22,20,3319,944,800,3139,3.8
6919,0,649,22,20,2124,752,750,11885,4.0
6920,0,110,22,62,4081,1108,400,5310,4.1
6921,0,278,22,62,4960,1543,150,1386,4.3
6922,0,988,22,20,2771,1152,500,11901,4.0
6923,0,352,22,62,721,321,600,8958,4.1
6924,0,338,22,20,3281,1192,500,12823,3.9
6925,0,194,22,30,3385,952,200,10524,4.5
6926,0,200,22,29,1339,1461,750,10824,4.0
6927,0,564,22,13,660,346,600,13352,4.1
6928,0,498,41,62,2125,999,600,12246,4.1
6929,0,289,22,20,1087,42,500,10929,3.6
6930,0,439,22,72,4001,280,550,8013,3.7
6931,0,60,22,62,1047,95,400,8701,4.0
6932,0,170,22,62,4955,589,400,3465,3.8
6933,0,104,22,30,1754,767,300,10900,4.1
6934,0,117,22,20,4500,301,900,6673,3.9
6935,0,446,22,62,2397,1593,400,1891,3.7
6936,0,532,22,20,3939,1593,250,3339,3.7
6937,0,330,38,20,2662,602,600,9654,3.9
6938,0,304,22,20,2788,515,650,1520,2.9
6939,0,217,22,62,4190,866,300,8426,3.6
6940,0,95,22,20,339,63,800,1755,3.6
6941,0,113,22,62,705,321,600,13307,3.9
6942,1,342,41,62,256,788,450,5015,4.3
6943,0,40,22,62,3882,998,700,13152,3.5
6944,0,91,22,62,1717,1543,200,2393,2.6
6945,0,296,41,72,1367,1152,400,7914,3.9
6946,0,314,38,72,619,929,650,7780,4.1
6947,0,44,22,13,2110,430,300,2898,3.9
6948,0,56,22,29,1186,291,500,409,2.6
6949,0,56,22,13,5071,501,350,3969,3.9
6950,0,581,22,20,3772,1296,550,5718,4.2
6951,0,77,22,13,581,357,300,2264,4.0
6952,0,51,22,72,1792,1117,150,1101,3.6
6953,0,152,22,72,47,1584,400,1570,3.9
6954,0,41,22,62,962,41,500,192,3.7
6955,0,176,22,62,3932,1640,100,6648,4.0
6956,0,89,22,62,2683,864,300,757,3.9
6957,0,114,22,62,358,280,500,10681,2.8
6958,0,30,75,44,3276,1660,400,666,3.9
6959,0,153,22,0,1287,179,500,2060,4.0
6960,0,136,22,20,304,1192,600,9416,3.5
6961,0,109,71,71,3746,1543,200,7833,3.8
6962,0,147,22,29,1014,233,350,13916,3.5
6963,0,582,37,29,4296,920,450,12934,3.9
6964,0,459,22,62,4733,260,600,6398,3.9
6965,0,292,22,20,4042,206,600,972,3.3
6966,0,834,71,29,3311,269,650,8350,3.8
6967,0,148,22,69,3673,1117,200,6171,3.9
6968,0,287,41,29,16,1152,400,3305,4.3
6969,0,68,22,64,4304,215,400,604,3.7
6970,0,621,22,62,533,320,400,5295,3.6
6971,0,783,22,62,3398,1192,300,3926,3.9
6972,0,897,6,20,5024,264,750,5248,4.0
6973,1,859,22,16,4817,508,800,8671,4.2
6974,0,119,22,62,2751,1574,200,6977,4.1
6975,0,78,22,62,2127,83,300,10731,3.9
6976,1,1339,22,20,2536,1371,800,1974,4.1
6977,0,75,6,2,1286,179,500,3731,3.9
6978,1,1401,71,54,4358,892,1500,2080,4.4
6979,1,7221,71,56,4519,703,1400,2563,4.2
6980,0,347,22,62,4239,1152,300,356,3.8
6981,0,561,71,33,481,951,500,7057,4.3
6982,0,60,22,62,4717,1332,400,9768,3.9
6983,0,372,6,20,1225,278,550,2860,3.9
6984,0,570,22,62,2431,1637,300,11525,3.1
6985,0,266,22,20,1069,515,550,9324,3.1
6986,1,4108,71,21,4512,1523,1400,1936,4.4
6987,0,241,6,62,4773,1593,200,9910,3.8
6988,0,434,22,20,915,1254,600,3315,4.0
6989,0,100,22,30,5043,952,450,7264,3.9
6990,0,248,71,20,3156,613,800,6043,4.1
6991,0,181,22,29,4274,607,600,1952,3.9
6992,0,121,38,62,1020,1205,400,3547,3.9
6993,1,125,71,20,2807,1077,700,6488,4.5
6994,0,154,6,69,2443,1117,400,337,4.0
6995,0,340,22,62,2073,1578,400,7919,3.9
6996,0,807,6,26,188,798,1700,13916,4.2
6997,1,1506,71,57,299,705,1900,13273,4.5
6998,0,492,6,2,433,183,500,5210,4.3
6999,0,77,22,62,4869,1456,350,1235,3.8
7000,0,324,22,30,2268,952,180,6529,4.3
7001,0,61,22,45,3258,815,200,9086,4.1
7002,1,2389,41,20,4351,1079,1000,2628,4.4
7003,1,1510,40,13,3298,381,900,5147,4.0
7004,0,83,22,62,307,576,400,13635,3.8
7005,0,280,71,29,24,1336,400,8693,4.4
7006,0,206,22,30,2297,952,400,8248,4.5
7007,0,467,0,20,3980,110,550,197,3.9
7008,0,841,22,62,4070,1591,300,1777,4.1
7009,0,668,22,20,4569,290,800,7804,3.9
7010,0,106,22,62,242,1543,150,2351,3.9
7011,0,44,71,13,3759,415,600,1408,3.6
7012,0,434,41,62,253,1419,400,276,3.7
7013,0,778,38,13,1951,381,700,8312,4.1
7014,1,893,71,20,3124,1061,1400,7993,4.4
7015,0,44,71,62,458,958,200,12996,3.8
7016,0,189,41,0,1762,179,400,11130,4.3
7017,0,331,22,62,2973,1152,350,6012,3.8
7018,0,754,24,62,2572,1152,250,12205,4.0
7019,1,326,71,26,1507,3,1200,376,4.1
7020,0,156,71,20,3021,1350,700,879,2.6
7021,1,3030,6,20,1976,1394,1000,2572,4.1
7022,0,174,22,62,1077,1471,400,12538,3.8
7023,0,128,22,13,647,457,650,4308,4.0
7024,0,140,22,30,2817,787,500,1272,3.8
7025,1,82,22,17,2636,429,500,9114,4.0
7026,0,790,22,20,4685,166,1000,7330,4.3
7027,0,50,22,62,3055,195,450,3206,3.9
7028,0,60,6,9,2935,215,600,8209,4.0
7029,0,111,6,62,4203,1497,400,282,3.0
7030,1,344,6,13,548,372,1000,4452,4.0
7031,0,140,22,13,1642,381,800,7040,4.2
7032,1,1166,22,20,1934,1053,600,6255,3.8
7033,1,601,22,20,4527,1088,1000,12235,3.9
7034,0,572,38,20,2069,206,600,6963,4.0
7035,0,95,38,62,4833,1152,150,11405,3.7
7036,0,57,38,12,3542,1019,200,8629,4.1
7037,0,59,22,13,2703,441,600,2469,3.7
7038,0,121,22,20,4252,1554,550,3531,3.6
7039,0,93,22,0,537,179,350,5272,3.7
7040,0,51,6,29,1055,41,400,5224,3.6
7041,0,65,38,62,1191,563,350,2873,4.0
7042,0,273,7,20,2610,69,550,2842,3.8
7043,0,226,38,72,459,1192,250,218,3.9
7044,0,326,22,29,1157,1633,200,9898,4.0
7045,0,70,22,62,3751,1463,400,6559,4.2
7046,0,258,22,20,3050,1549,550,1730,3.8
7047,0,204,71,20,2651,1181,500,1222,3.2
7048,0,671,22,62,1953,998,450,9458,4.1
7049,1,880,22,20,3322,1152,1000,8345,3.9
7050,0,213,71,20,2954,1193,600,5194,3.3
7051,0,82,38,62,1075,1501,400,484,3.6
7052,0,76,22,20,2881,563,700,11549,3.7
7053,1,558,22,20,751,1371,1000,7006,4.0
7054,0,162,22,62,993,233,300,12227,4.2
7055,0,231,38,13,1941,392,600,321,3.8
7056,0,261,22,20,3965,1036,700,12571,2.8
7057,0,450,22,20,4017,1205,550,13222,3.9
7058,0,82,71,0,3552,179,300,10514,3.8
7059,0,59,22,29,4269,1335,300,230,3.6
7060,1,224,22,20,5015,1281,800,12780,3.9
7061,0,157,22,0,395,179,300,3537,4.0
7062,1,533,22,20,46,75,900,9900,3.9
7063,0,270,38,62,2924,130,500,9650,4.1
7064,0,2068,22,20,639,1622,1200,6579,4.5
7065,0,160,71,20,159,1029,500,1955,3.7
7066,0,452,22,62,4921,1470,750,1930,3.1
7067,0,83,22,62,3770,263,350,2419,3.7
7068,1,2206,6,5,1955,1223,1400,5777,4.4
7069,1,767,41,20,2841,1268,1700,10025,4.2
7070,0,135,71,20,3978,1585,400,4608,3.8
7071,0,163,22,62,1617,1593,300,5709,3.9
7072,1,402,22,20,2265,1551,800,10560,4.0
7073,0,301,22,72,1144,285,400,262,3.4
7074,1,720,22,13,3787,416,950,9887,4.1
7075,0,356,22,20,803,1263,450,7324,3.9
7076,0,96,38,62,2709,1035,300,3349,3.6
7077,1,1059,22,21,3599,988,1200,9815,4.1
7078,1,392,6,4,1057,280,1500,4676,3.9
7079,0,95,38,62,3680,1331,300,3580,3.6
7080,0,425,38,62,30,264,250,9985,4.2
7081,0,82,22,62,2549,1152,200,2609,3.1
7082,0,484,22,16,1670,474,700,12044,3.6
7083,0,895,71,13,5096,462,600,2741,4.3
7084,0,84,6,62,2794,1624,200,3319,3.3
7085,0,117,22,20,1141,57,600,4604,3.5
7086,0,240,7,20,257,41,800,11658,3.8
7087,0,533,6,62,2588,1192,300,11158,4.0
7088,0,166,41,13,3785,425,700,9228,4.2
7089,1,46,22,62,842,1627,300,9913,3.9
7090,1,161,22,24,3392,1292,900,6008,3.9
7091,0,400,22,20,1897,602,850,9673,3.9
7092,0,768,22,62,2541,1243,500,11533,4.0
7093,1,252,41,20,3993,1145,750,4794,4.1
7094,0,131,22,20,3086,1152,650,6226,4.1
7095,0,89,6,62,913,871,350,8438,2.9
7096,0,141,22,20,1009,53,500,2215,3.7
7097,0,164,22,62,3738,85,500,12072,4.0
7098,0,81,6,62,1370,1152,300,13103,3.8
7099,0,178,38,20,854,1331,800,2463,3.8
7100,0,69,0,29,4100,82,400,8034,3.7
7101,0,51,22,29,1198,1192,600,1020,3.2
